video_id,gesture_name,new_label,source_split,assigned_split
88682,Stop Sign,3,train,train_70
138247,Rolling Hand Forward,2,train,train_70
44054,Stop Sign,3,train,train_70
81383,Swipe Right,1,train,train_70
64808,Swipe Left,0,train,train_70
63339,Swipe Left,0,train,train_70
102802,Stop Sign,3,train,train_70
146891,Rolling Hand Forward,2,train,train_70
141297,Swipe Right,1,train,train_70
144084,Stop Sign,3,train,train_70
60394,Rolling Hand Forward,2,train,train_70
107602,Stop Sign,3,train,train_70
9504,Rolling Hand Forward,2,train,train_70
73285,Stop Sign,3,train,train_70
12536,Swipe Left,0,train,train_70
12491,Rolling Hand Forward,2,train,train_70
1828,Swipe Left,0,train,train_70
141054,Swipe Right,1,train,train_70
125662,Rolling Hand Forward,2,train,train_70
100858,Swipe Left,0,train,train_70
386,Swipe Left,0,train,train_70
124916,Rolling Hand Forward,2,train,train_70
127200,Swipe Left,0,train,train_70
107372,Rolling Hand Forward,2,train,train_70
64127,Stop Sign,3,train,train_70
50420,Rolling Hand Forward,2,train,train_70
143468,Rolling Hand Forward,2,train,train_70
93015,Swipe Left,0,train,train_70
12913,Stop Sign,3,train,train_70
24433,Stop Sign,3,train,train_70
72765,Swipe Left,0,train,train_70
90266,Swipe Right,1,train,train_70
101143,Swipe Right,1,train,train_70
85105,Stop Sign,3,train,train_70
134304,Swipe Left,0,train,train_70
72939,Swipe Right,1,train,train_70
89362,Swipe Left,0,train,train_70
50890,Swipe Right,1,train,train_70
17841,Stop Sign,3,train,train_70
132510,Swipe Left,0,train,train_70
121966,Swipe Left,0,train,train_70
61796,Swipe Left,0,train,train_70
6993,Stop Sign,3,train,train_70
144420,Swipe Left,0,train,train_70
70323,Rolling Hand Forward,2,train,train_70
50612,Stop Sign,3,train,train_70
136658,Stop Sign,3,train,train_70
122810,Stop Sign,3,train,train_70
132536,Swipe Left,0,train,train_70
43555,Stop Sign,3,train,train_70
64882,Stop Sign,3,train,train_70
80470,Swipe Right,1,train,train_70
26976,Rolling Hand Forward,2,train,train_70
51594,Rolling Hand Forward,2,train,train_70
9957,Rolling Hand Forward,2,train,train_70
138771,Swipe Right,1,train,train_70
65967,Swipe Left,0,train,train_70
74790,Rolling Hand Forward,2,train,train_70
106807,Rolling Hand Forward,2,train,train_70
104252,Swipe Right,1,train,train_70
50864,Swipe Right,1,train,train_70
103007,Swipe Right,1,train,train_70
127754,Swipe Right,1,train,train_70
129717,Rolling Hand Forward,2,train,train_70
122002,Swipe Right,1,train,train_70
74626,Swipe Left,0,train,train_70
71423,Swipe Left,0,train,train_70
62655,Rolling Hand Forward,2,train,train_70
125533,Rolling Hand Forward,2,train,train_70
85244,Swipe Left,0,train,train_70
67645,Swipe Right,1,train,train_70
147632,Swipe Left,0,train,train_70
63096,Swipe Right,1,train,train_70
80767,Stop Sign,3,train,train_70
5491,Swipe Right,1,train,train_70
138288,Rolling Hand Forward,2,train,train_70
109156,Rolling Hand Forward,2,train,train_70
79230,Swipe Left,0,train,train_70
87984,Swipe Right,1,train,train_70
147059,Rolling Hand Forward,2,train,train_70
54693,Swipe Left,0,train,train_70
22911,Rolling Hand Forward,2,train,train_70
122614,Rolling Hand Forward,2,train,train_70
113629,Stop Sign,3,train,train_70
12070,Rolling Hand Forward,2,train,train_70
87332,Swipe Right,1,train,train_70
117986,Stop Sign,3,train,train_70
97647,Swipe Right,1,train,train_70
99018,Swipe Right,1,train,train_70
40891,Rolling Hand Forward,2,train,train_70
66006,Rolling Hand Forward,2,train,train_70
113263,Stop Sign,3,train,train_70
70813,Rolling Hand Forward,2,train,train_70
14076,Rolling Hand Forward,2,train,train_70
99893,Rolling Hand Forward,2,train,train_70
68884,Swipe Left,0,train,train_70
73930,Stop Sign,3,train,train_70
18203,Swipe Left,0,train,train_70
133666,Stop Sign,3,train,train_70
65531,Rolling Hand Forward,2,train,train_70
144981,Swipe Left,0,train,train_70
122245,Stop Sign,3,train,train_70
65793,Stop Sign,3,train,train_70
127250,Rolling Hand Forward,2,train,train_70
147896,Swipe Left,0,train,train_70
136009,Rolling Hand Forward,2,train,train_70
69736,Swipe Left,0,train,train_70
131360,Rolling Hand Forward,2,train,train_70
38587,Swipe Left,0,train,train_70
115911,Stop Sign,3,train,train_70
60462,Stop Sign,3,train,train_70
3820,Stop Sign,3,train,train_70
108506,Rolling Hand Forward,2,train,train_70
82418,Swipe Left,0,train,train_70
147113,Stop Sign,3,train,train_70
31194,Stop Sign,3,train,train_70
110239,Stop Sign,3,train,train_70
108069,Swipe Left,0,train,train_70
1736,Swipe Left,0,train,train_70
96364,Swipe Right,1,train,train_70
134558,Swipe Left,0,train,train_70
7396,Swipe Left,0,train,train_70
103974,Swipe Left,0,train,train_70
17248,Stop Sign,3,train,train_70
33281,Stop Sign,3,train,train_70
49902,Swipe Right,1,train,train_70
61157,Swipe Right,1,train,train_70
67551,Swipe Right,1,train,train_70
109444,Swipe Right,1,train,train_70
132665,Swipe Left,0,train,train_70
32357,Swipe Right,1,train,train_70
59565,Stop Sign,3,train,train_70
31188,Swipe Left,0,train,train_70
39936,Swipe Right,1,train,train_70
107466,Rolling Hand Forward,2,train,train_70
58022,Swipe Left,0,train,train_70
24670,Swipe Right,1,train,train_70
21761,Swipe Right,1,train,train_70
63519,Swipe Right,1,train,train_70
144354,Swipe Right,1,train,train_70
105092,Stop Sign,3,train,train_70
121645,Swipe Left,0,train,train_70
128140,Rolling Hand Forward,2,train,train_70
145771,Swipe Right,1,train,train_70
135270,Swipe Left,0,train,train_70
118581,Swipe Right,1,train,train_70
12996,Stop Sign,3,train,train_70
81171,Swipe Left,0,train,train_70
9372,Swipe Right,1,train,train_70
114748,Swipe Left,0,train,train_70
1065,Swipe Left,0,train,train_70
1722,Swipe Left,0,train,train_70
54745,Rolling Hand Forward,2,train,train_70
111239,Swipe Right,1,train,train_70
54833,Swipe Right,1,train,train_70
87202,Swipe Right,1,train,train_70
66227,Swipe Right,1,train,train_70
62317,Stop Sign,3,train,train_70
66917,Stop Sign,3,train,train_70
100925,Swipe Left,0,train,train_70
86048,Stop Sign,3,train,train_70
127831,Stop Sign,3,train,train_70
54835,Swipe Left,0,train,train_70
132312,Rolling Hand Forward,2,train,train_70
45679,Swipe Left,0,train,train_70
107220,Swipe Right,1,train,train_70
20725,Swipe Left,0,train,train_70
112323,Swipe Left,0,train,train_70
94181,Swipe Right,1,train,train_70
124638,Swipe Right,1,train,train_70
68821,Rolling Hand Forward,2,train,train_70
102830,Swipe Left,0,train,train_70
52358,Swipe Left,0,train,train_70
70463,Swipe Right,1,train,train_70
60783,Swipe Right,1,train,train_70
36317,Swipe Right,1,train,train_70
146253,Swipe Left,0,train,train_70
66313,Stop Sign,3,train,train_70
74737,Swipe Left,0,train,train_70
119875,Rolling Hand Forward,2,train,train_70
110575,Rolling Hand Forward,2,train,train_70
122461,Swipe Right,1,train,train_70
68760,Swipe Left,0,train,train_70
2994,Rolling Hand Forward,2,train,train_70
78134,Rolling Hand Forward,2,train,train_70
64717,Rolling Hand Forward,2,train,train_70
138863,Stop Sign,3,train,train_70
25956,Stop Sign,3,train,train_70
87484,Rolling Hand Forward,2,train,train_70
18166,Stop Sign,3,train,train_70
9632,Stop Sign,3,train,train_70
49123,Swipe Left,0,train,train_70
26576,Swipe Right,1,train,train_70
26677,Rolling Hand Forward,2,train,train_70
3346,Rolling Hand Forward,2,train,train_70
131898,Swipe Left,0,train,train_70
49877,Stop Sign,3,train,train_70
53510,Rolling Hand Forward,2,train,train_70
58754,Swipe Left,0,train,train_70
30155,Rolling Hand Forward,2,train,train_70
14559,Rolling Hand Forward,2,train,train_70
60982,Rolling Hand Forward,2,train,train_70
124522,Rolling Hand Forward,2,train,train_70
91785,Swipe Left,0,train,train_70
110782,Rolling Hand Forward,2,train,train_70
86985,Rolling Hand Forward,2,train,train_70
29734,Swipe Right,1,train,train_70
109807,Swipe Left,0,train,train_70
52344,Stop Sign,3,train,train_70
128935,Stop Sign,3,train,train_70
116957,Swipe Left,0,train,train_70
82161,Stop Sign,3,train,train_70
105145,Stop Sign,3,train,train_70
56567,Rolling Hand Forward,2,train,train_70
116053,Swipe Left,0,train,train_70
109555,Stop Sign,3,train,train_70
41064,Stop Sign,3,train,train_70
131277,Stop Sign,3,train,train_70
4957,Stop Sign,3,train,train_70
51561,Stop Sign,3,train,train_70
79223,Swipe Right,1,train,train_70
17230,Stop Sign,3,train,train_70
100582,Swipe Left,0,train,train_70
68083,Rolling Hand Forward,2,train,train_70
41658,Stop Sign,3,train,train_70
144271,Rolling Hand Forward,2,train,train_70
47122,Swipe Left,0,train,train_70
51050,Rolling Hand Forward,2,train,train_70
53335,Stop Sign,3,train,train_70
21142,Rolling Hand Forward,2,train,train_70
115026,Stop Sign,3,train,train_70
73369,Rolling Hand Forward,2,train,train_70
18394,Rolling Hand Forward,2,train,train_70
36932,Stop Sign,3,train,train_70
49484,Rolling Hand Forward,2,train,train_70
142830,Swipe Right,1,train,train_70
119411,Stop Sign,3,train,train_70
2964,Swipe Left,0,train,train_70
95887,Swipe Left,0,train,train_70
126037,Stop Sign,3,train,train_70
98237,Swipe Left,0,train,train_70
36540,Swipe Left,0,train,train_70
142385,Swipe Right,1,train,train_70
80348,Swipe Right,1,train,train_70
64666,Swipe Left,0,train,train_70
45357,Stop Sign,3,train,train_70
13639,Swipe Right,1,train,train_70
21758,Swipe Right,1,train,train_70
124744,Rolling Hand Forward,2,train,train_70
91465,Swipe Right,1,train,train_70
139637,Rolling Hand Forward,2,train,train_70
73495,Swipe Left,0,train,train_70
8206,Swipe Left,0,train,train_70
13049,Stop Sign,3,train,train_70
57685,Swipe Right,1,train,train_70
31396,Rolling Hand Forward,2,train,train_70
64397,Swipe Left,0,train,train_70
125149,Rolling Hand Forward,2,train,train_70
146047,Swipe Left,0,train,train_70
1497,Swipe Left,0,train,train_70
81607,Swipe Left,0,train,train_70
97863,Swipe Right,1,train,train_70
77420,Swipe Left,0,train,train_70
65100,Swipe Left,0,train,train_70
96588,Stop Sign,3,train,train_70
18265,Rolling Hand Forward,2,train,train_70
16366,Rolling Hand Forward,2,train,train_70
102890,Swipe Left,0,train,train_70
35814,Swipe Right,1,train,train_70
109018,Rolling Hand Forward,2,train,train_70
137675,Stop Sign,3,train,train_70
118890,Stop Sign,3,train,train_70
90589,Swipe Left,0,train,train_70
110610,Stop Sign,3,train,train_70
33166,Swipe Right,1,train,train_70
49115,Swipe Left,0,train,train_70
40383,Rolling Hand Forward,2,train,train_70
78899,Rolling Hand Forward,2,train,train_70
69930,Swipe Left,0,train,train_70
99305,Rolling Hand Forward,2,train,train_70
32553,Swipe Left,0,train,train_70
74581,Swipe Left,0,train,train_70
47729,Stop Sign,3,train,train_70
69937,Rolling Hand Forward,2,train,train_70
147462,Stop Sign,3,train,train_70
51897,Stop Sign,3,train,train_70
84317,Rolling Hand Forward,2,train,train_70
48859,Swipe Right,1,train,train_70
9028,Swipe Right,1,train,train_70
17956,Swipe Right,1,train,train_70
59728,Swipe Left,0,train,train_70
45890,Stop Sign,3,train,train_70
144139,Stop Sign,3,train,train_70
3457,Stop Sign,3,train,train_70
127436,Rolling Hand Forward,2,train,train_70
80317,Rolling Hand Forward,2,train,train_70
123749,Stop Sign,3,train,train_70
117300,Swipe Right,1,train,train_70
80835,Swipe Left,0,train,train_70
80618,Stop Sign,3,train,train_70
146304,Rolling Hand Forward,2,train,train_70
141135,Swipe Right,1,train,train_70
130190,Swipe Left,0,train,train_70
18553,Swipe Left,0,train,train_70
29073,Swipe Left,0,train,train_70
44221,Stop Sign,3,train,train_70
22877,Rolling Hand Forward,2,train,train_70
81124,Swipe Left,0,train,train_70
115140,Stop Sign,3,train,train_70
127792,Swipe Left,0,train,train_70
44976,Swipe Left,0,train,train_70
92300,Stop Sign,3,train,train_70
147544,Swipe Left,0,train,train_70
23832,Rolling Hand Forward,2,train,train_70
22409,Rolling Hand Forward,2,train,train_70
111510,Swipe Left,0,train,train_70
56943,Swipe Left,0,train,train_70
90807,Swipe Left,0,train,train_70
47713,Swipe Left,0,train,train_70
131724,Swipe Right,1,train,train_70
110469,Swipe Left,0,train,train_70
139629,Stop Sign,3,train,train_70
79229,Swipe Right,1,train,train_70
69613,Swipe Left,0,train,train_70
63811,Swipe Right,1,train,train_70
65176,Rolling Hand Forward,2,train,train_70
141294,Swipe Right,1,train,train_70
46863,Swipe Right,1,train,train_70
22358,Swipe Left,0,train,train_70
103526,Swipe Right,1,train,train_70
56281,Stop Sign,3,train,train_70
116209,Swipe Left,0,train,train_70
6939,Swipe Left,0,train,train_70
41864,Swipe Right,1,train,train_70
129746,Stop Sign,3,train,train_70
93588,Swipe Right,1,train,train_70
127262,Rolling Hand Forward,2,train,train_70
145977,Swipe Left,0,train,train_70
13201,Swipe Left,0,train,train_70
52690,Swipe Left,0,train,train_70
126877,Rolling Hand Forward,2,train,train_70
15005,Rolling Hand Forward,2,train,train_70
77235,Rolling Hand Forward,2,train,train_70
66918,Rolling Hand Forward,2,train,train_70
119264,Swipe Right,1,train,train_70
35509,Stop Sign,3,train,train_70
10256,Swipe Left,0,train,train_70
57360,Stop Sign,3,train,train_70
100026,Rolling Hand Forward,2,train,train_70
13575,Swipe Right,1,train,train_70
123567,Stop Sign,3,train,train_70
67590,Rolling Hand Forward,2,train,train_70
39738,Stop Sign,3,train,train_70
128016,Swipe Left,0,train,train_70
65405,Swipe Left,0,train,train_70
94198,Stop Sign,3,train,train_70
88999,Swipe Left,0,train,train_70
77714,Rolling Hand Forward,2,train,train_70
12461,Stop Sign,3,train,train_70
72897,Swipe Right,1,train,train_70
145068,Swipe Left,0,train,train_70
140113,Swipe Left,0,train,train_70
35482,Swipe Right,1,train,train_70
104435,Stop Sign,3,train,train_70
108927,Stop Sign,3,train,train_70
47521,Swipe Right,1,train,train_70
24841,Swipe Right,1,train,train_70
6627,Swipe Right,1,train,train_70
15355,Swipe Right,1,train,train_70
50322,Rolling Hand Forward,2,train,train_70
23653,Rolling Hand Forward,2,train,train_70
22086,Swipe Right,1,train,train_70
141117,Stop Sign,3,train,train_70
101323,Rolling Hand Forward,2,train,train_70
18485,Stop Sign,3,train,train_70
104022,Stop Sign,3,train,train_70
1399,Swipe Right,1,train,train_70
6221,Stop Sign,3,train,train_70
9941,Swipe Left,0,train,train_70
44231,Swipe Left,0,train,train_70
94935,Rolling Hand Forward,2,train,train_70
70710,Swipe Right,1,train,train_70
101128,Swipe Right,1,train,train_70
140039,Rolling Hand Forward,2,train,train_70
103561,Rolling Hand Forward,2,train,train_70
98171,Swipe Left,0,train,train_70
144848,Rolling Hand Forward,2,train,train_70
127431,Swipe Left,0,train,train_70
104228,Stop Sign,3,train,train_70
76482,Swipe Right,1,train,train_70
90495,Swipe Right,1,train,train_70
86367,Rolling Hand Forward,2,train,train_70
75466,Stop Sign,3,train,train_70
24582,Swipe Left,0,train,train_70
108582,Swipe Left,0,train,train_70
15393,Swipe Left,0,train,train_70
117160,Swipe Right,1,train,train_70
58794,Stop Sign,3,train,train_70
77632,Swipe Left,0,train,train_70
14536,Stop Sign,3,train,train_70
10818,Swipe Right,1,train,train_70
113770,Swipe Left,0,train,train_70
48287,Rolling Hand Forward,2,train,train_70
61509,Stop Sign,3,train,train_70
59364,Swipe Left,0,train,train_70
143661,Swipe Right,1,train,train_70
60747,Swipe Left,0,train,train_70
92086,Swipe Right,1,train,train_70
13762,Rolling Hand Forward,2,train,train_70
97713,Rolling Hand Forward,2,train,train_70
86342,Swipe Right,1,train,train_70
139403,Swipe Right,1,train,train_70
54735,Swipe Right,1,train,train_70
2691,Swipe Left,0,train,train_70
14558,Swipe Right,1,train,train_70
85224,Swipe Right,1,train,train_70
55669,Rolling Hand Forward,2,train,train_70
115622,Swipe Left,0,train,train_70
90720,Stop Sign,3,train,train_70
88795,Stop Sign,3,train,train_70
137220,Stop Sign,3,train,train_70
128643,Rolling Hand Forward,2,train,train_70
87863,Rolling Hand Forward,2,train,train_70
109370,Rolling Hand Forward,2,train,train_70
77806,Swipe Left,0,train,train_70
19888,Rolling Hand Forward,2,train,train_70
60026,Rolling Hand Forward,2,train,train_70
30611,Swipe Right,1,train,train_70
130689,Swipe Right,1,train,train_70
32943,Swipe Left,0,train,train_70
20607,Stop Sign,3,train,train_70
18674,Stop Sign,3,train,train_70
1461,Swipe Left,0,train,train_70
26467,Swipe Left,0,train,train_70
32149,Rolling Hand Forward,2,train,train_70
45236,Swipe Left,0,train,train_70
46993,Rolling Hand Forward,2,train,train_70
49801,Rolling Hand Forward,2,train,train_70
129246,Swipe Right,1,train,train_70
10442,Stop Sign,3,train,train_70
603,Swipe Left,0,train,train_70
19860,Swipe Left,0,train,train_70
86711,Swipe Left,0,train,train_70
109157,Stop Sign,3,train,train_70
38774,Swipe Left,0,train,train_70
20199,Swipe Left,0,train,train_70
123563,Rolling Hand Forward,2,train,train_70
24768,Swipe Right,1,train,train_70
105018,Rolling Hand Forward,2,train,train_70
76959,Rolling Hand Forward,2,train,train_70
140672,Swipe Right,1,train,train_70
56639,Rolling Hand Forward,2,train,train_70
29731,Swipe Right,1,train,train_70
20893,Rolling Hand Forward,2,train,train_70
117637,Stop Sign,3,train,train_70
21250,Rolling Hand Forward,2,train,train_70
63508,Rolling Hand Forward,2,train,train_70
7755,Rolling Hand Forward,2,train,train_70
42710,Swipe Right,1,train,train_70
35603,Stop Sign,3,train,train_70
117926,Rolling Hand Forward,2,train,train_70
31597,Stop Sign,3,train,train_70
144454,Swipe Right,1,train,train_70
96491,Swipe Right,1,train,train_70
102157,Swipe Left,0,train,train_70
28396,Swipe Left,0,train,train_70
42809,Swipe Right,1,train,train_70
3530,Rolling Hand Forward,2,train,train_70
89143,Swipe Left,0,train,train_70
91489,Stop Sign,3,train,train_70
145147,Swipe Left,0,train,train_70
95269,Swipe Left,0,train,train_70
80584,Swipe Left,0,train,train_70
56551,Rolling Hand Forward,2,train,train_70
15589,Swipe Right,1,train,train_70
141582,Swipe Left,0,train,train_70
3700,Rolling Hand Forward,2,train,train_70
145461,Rolling Hand Forward,2,train,train_70
48730,Stop Sign,3,train,train_70
147110,Rolling Hand Forward,2,train,train_70
55034,Rolling Hand Forward,2,train,train_70
135278,Swipe Left,0,train,train_70
81575,Swipe Left,0,train,train_70
19048,Rolling Hand Forward,2,train,train_70
4877,Stop Sign,3,train,train_70
73104,Swipe Left,0,train,train_70
50709,Swipe Right,1,train,train_70
76676,Stop Sign,3,train,train_70
62846,Swipe Right,1,train,train_70
134428,Swipe Right,1,train,train_70
89746,Stop Sign,3,train,train_70
95607,Swipe Left,0,train,train_70
120181,Swipe Left,0,train,train_70
135030,Swipe Right,1,train,train_70
45418,Stop Sign,3,train,train_70
49016,Stop Sign,3,train,train_70
109408,Stop Sign,3,train,train_70
132003,Stop Sign,3,train,train_70
87130,Rolling Hand Forward,2,train,train_70
10240,Stop Sign,3,train,train_70
83849,Swipe Left,0,train,train_70
146843,Swipe Left,0,train,train_70
2172,Stop Sign,3,train,train_70
130109,Rolling Hand Forward,2,train,train_70
80934,Stop Sign,3,train,train_70
25320,Swipe Right,1,train,train_70
55590,Swipe Left,0,train,train_70
139010,Rolling Hand Forward,2,train,train_70
34546,Swipe Right,1,train,train_70
47793,Swipe Right,1,train,train_70
101807,Stop Sign,3,train,train_70
36129,Rolling Hand Forward,2,train,train_70
107237,Rolling Hand Forward,2,train,train_70
97280,Stop Sign,3,train,train_70
145851,Swipe Right,1,train,train_70
71891,Swipe Left,0,train,train_70
102939,Stop Sign,3,train,train_70
146642,Swipe Right,1,train,train_70
42694,Rolling Hand Forward,2,train,train_70
38054,Swipe Left,0,train,train_70
79538,Swipe Right,1,train,train_70
106633,Stop Sign,3,train,train_70
60940,Rolling Hand Forward,2,train,train_70
24735,Stop Sign,3,train,train_70
30696,Swipe Right,1,train,train_70
102023,Rolling Hand Forward,2,train,train_70
37101,Stop Sign,3,train,train_70
5246,Swipe Left,0,train,train_70
38791,Swipe Left,0,train,train_70
73527,Swipe Left,0,train,train_70
5059,Swipe Left,0,train,train_70
75781,Stop Sign,3,train,train_70
143242,Rolling Hand Forward,2,train,train_70
83915,Swipe Right,1,train,train_70
22460,Rolling Hand Forward,2,train,train_70
143789,Swipe Left,0,train,train_70
29579,Rolling Hand Forward,2,train,train_70
105267,Rolling Hand Forward,2,train,train_70
94719,Stop Sign,3,train,train_70
130883,Rolling Hand Forward,2,train,train_70
8839,Stop Sign,3,train,train_70
101886,Stop Sign,3,train,train_70
65499,Swipe Left,0,train,train_70
134237,Swipe Left,0,train,train_70
142282,Rolling Hand Forward,2,train,train_70
19495,Rolling Hand Forward,2,train,train_70
61152,Swipe Left,0,train,train_70
143662,Stop Sign,3,train,train_70
79021,Swipe Right,1,train,train_70
134437,Swipe Right,1,train,train_70
58235,Rolling Hand Forward,2,train,train_70
15370,Rolling Hand Forward,2,train,train_70
21167,Swipe Right,1,train,train_70
21014,Rolling Hand Forward,2,train,train_70
39487,Swipe Left,0,train,train_70
45476,Stop Sign,3,train,train_70
18789,Stop Sign,3,train,train_70
87096,Swipe Left,0,train,train_70
4372,Stop Sign,3,train,train_70
86227,Swipe Left,0,train,train_70
57528,Stop Sign,3,train,train_70
64335,Swipe Right,1,train,train_70
139816,Rolling Hand Forward,2,train,train_70
29608,Swipe Right,1,train,train_70
14051,Stop Sign,3,train,train_70
108205,Stop Sign,3,train,train_70
131344,Swipe Left,0,train,train_70
23327,Rolling Hand Forward,2,train,train_70
137550,Rolling Hand Forward,2,train,train_70
98494,Swipe Right,1,train,train_70
54763,Rolling Hand Forward,2,train,train_70
56447,Swipe Right,1,train,train_70
92269,Swipe Left,0,train,train_70
65104,Swipe Left,0,train,train_70
67193,Rolling Hand Forward,2,train,train_70
47716,Rolling Hand Forward,2,train,train_70
27121,Stop Sign,3,train,train_70
43156,Rolling Hand Forward,2,train,train_70
57630,Rolling Hand Forward,2,train,train_70
119546,Swipe Left,0,train,train_70
16576,Stop Sign,3,train,train_70
13010,Swipe Left,0,train,train_70
2548,Stop Sign,3,train,train_70
9904,Swipe Left,0,train,train_70
38601,Swipe Left,0,train,train_70
62379,Rolling Hand Forward,2,train,train_70
65116,Stop Sign,3,train,train_70
43145,Stop Sign,3,train,train_70
11506,Rolling Hand Forward,2,train,train_70
61404,Stop Sign,3,train,train_70
43508,Rolling Hand Forward,2,train,train_70
58802,Stop Sign,3,train,train_70
72933,Swipe Right,1,train,train_70
66394,Stop Sign,3,train,train_70
129303,Rolling Hand Forward,2,train,train_70
9107,Stop Sign,3,train,train_70
22266,Stop Sign,3,train,train_70
74409,Rolling Hand Forward,2,train,train_70
58561,Rolling Hand Forward,2,train,train_70
104825,Swipe Right,1,train,train_70
52373,Rolling Hand Forward,2,train,train_70
73512,Swipe Right,1,train,train_70
141570,Swipe Left,0,train,train_70
116160,Swipe Right,1,train,train_70
961,Rolling Hand Forward,2,train,train_70
52250,Swipe Left,0,train,train_70
140258,Stop Sign,3,train,train_70
144011,Stop Sign,3,train,train_70
103783,Stop Sign,3,train,train_70
108445,Swipe Right,1,train,train_70
11077,Stop Sign,3,train,train_70
40660,Swipe Left,0,train,train_70
136697,Swipe Right,1,train,train_70
142056,Swipe Right,1,train,train_70
58109,Swipe Right,1,train,train_70
52671,Rolling Hand Forward,2,train,train_70
15901,Stop Sign,3,train,train_70
85896,Swipe Left,0,train,train_70
82934,Rolling Hand Forward,2,train,train_70
18376,Stop Sign,3,train,train_70
106226,Rolling Hand Forward,2,train,train_70
37209,Stop Sign,3,train,train_70
136103,Swipe Left,0,train,train_70
109637,Swipe Left,0,train,train_70
95137,Swipe Left,0,train,train_70
111645,Swipe Right,1,train,train_70
133040,Swipe Right,1,train,train_70
7836,Swipe Left,0,train,train_70
71107,Rolling Hand Forward,2,train,train_70
144650,Swipe Right,1,train,train_70
2878,Rolling Hand Forward,2,train,train_70
130333,Swipe Left,0,train,train_70
10626,Stop Sign,3,train,train_70
40030,Rolling Hand Forward,2,train,train_70
126868,Stop Sign,3,train,train_70
100743,Stop Sign,3,train,train_70
62202,Rolling Hand Forward,2,train,train_70
34287,Stop Sign,3,train,train_70
145,Stop Sign,3,train,train_70
16476,Rolling Hand Forward,2,train,train_70
136964,Rolling Hand Forward,2,train,train_70
71723,Swipe Left,0,train,train_70
40915,Swipe Left,0,train,train_70
110951,Stop Sign,3,train,train_70
56558,Rolling Hand Forward,2,train,train_70
7536,Swipe Left,0,train,train_70
120567,Swipe Right,1,train,train_70
69481,Swipe Right,1,train,train_70
14141,Rolling Hand Forward,2,train,train_70
47392,Stop Sign,3,train,train_70
102868,Swipe Left,0,train,train_70
124287,Rolling Hand Forward,2,train,train_70
39310,Rolling Hand Forward,2,train,train_70
103667,Swipe Right,1,train,train_70
35107,Swipe Right,1,train,train_70
46680,Stop Sign,3,train,train_70
24153,Swipe Left,0,train,train_70
107161,Swipe Left,0,train,train_70
64744,Swipe Left,0,train,train_70
39530,Swipe Right,1,train,train_70
144889,Swipe Left,0,train,train_70
10746,Swipe Left,0,train,train_70
27947,Stop Sign,3,train,train_70
5807,Swipe Left,0,train,train_70
110544,Swipe Right,1,train,train_70
22699,Swipe Right,1,train,train_70
144656,Swipe Left,0,train,train_70
113174,Swipe Left,0,train,train_70
57522,Stop Sign,3,train,train_70
118205,Stop Sign,3,train,train_70
78446,Stop Sign,3,train,train_70
29904,Stop Sign,3,train,train_70
105746,Swipe Right,1,train,train_70
124722,Rolling Hand Forward,2,train,train_70
129772,Swipe Right,1,train,train_70
13657,Stop Sign,3,train,train_70
143546,Rolling Hand Forward,2,train,train_70
18132,Swipe Right,1,train,train_70
18844,Swipe Left,0,train,train_70
89775,Rolling Hand Forward,2,train,train_70
139063,Swipe Right,1,train,train_70
12439,Swipe Right,1,train,train_70
88616,Swipe Right,1,train,train_70
44481,Swipe Right,1,train,train_70
13640,Stop Sign,3,train,train_70
65022,Rolling Hand Forward,2,train,train_70
19818,Swipe Right,1,train,train_70
108267,Swipe Left,0,train,train_70
51020,Rolling Hand Forward,2,train,train_70
117636,Swipe Left,0,train,train_70
33316,Stop Sign,3,train,train_70
12244,Swipe Right,1,train,train_70
65872,Rolling Hand Forward,2,train,train_70
53884,Rolling Hand Forward,2,train,train_70
70427,Stop Sign,3,train,train_70
69651,Rolling Hand Forward,2,train,train_70
48029,Stop Sign,3,train,train_70
121364,Stop Sign,3,train,train_70
106455,Rolling Hand Forward,2,train,train_70
96226,Swipe Right,1,train,train_70
84612,Stop Sign,3,train,train_70
90251,Rolling Hand Forward,2,train,train_70
73722,Swipe Right,1,train,train_70
108903,Rolling Hand Forward,2,train,train_70
109119,Rolling Hand Forward,2,train,train_70
104224,Swipe Left,0,train,train_70
49937,Stop Sign,3,train,train_70
59380,Swipe Right,1,train,train_70
146331,Rolling Hand Forward,2,train,train_70
27328,Swipe Right,1,train,train_70
127253,Swipe Right,1,train,train_70
94448,Swipe Right,1,train,train_70
97678,Swipe Right,1,train,train_70
4529,Swipe Left,0,train,train_70
59899,Stop Sign,3,train,train_70
83006,Swipe Right,1,train,train_70
62151,Rolling Hand Forward,2,train,train_70
107520,Stop Sign,3,train,train_70
24237,Swipe Left,0,train,train_70
125544,Swipe Right,1,train,train_70
130857,Stop Sign,3,train,train_70
145305,Swipe Left,0,train,train_70
76301,Stop Sign,3,train,train_70
89950,Swipe Right,1,train,train_70
47015,Swipe Left,0,train,train_70
119499,Swipe Right,1,train,train_70
84946,Rolling Hand Forward,2,train,train_70
37501,Rolling Hand Forward,2,train,train_70
96810,Swipe Right,1,train,train_70
42735,Rolling Hand Forward,2,train,train_70
33351,Swipe Left,0,train,train_70
51850,Stop Sign,3,train,train_70
130184,Rolling Hand Forward,2,train,train_70
115202,Swipe Right,1,train,train_70
